fichier,polarity,subjectivity,journal,year,label
KB_JB838_1966-09-30_01-00008.txt,0.12197519083969467,0.2338931297709927,JB838,1966,positif
KB_JB838_1966-10-02_01-00001.txt,0.08548757763975157,0.21959627329192566,JB838,1966,neutre
KB_JB838_1967-01-26_01-00005.txt,0.14853658536585365,0.31184146341463415,JB838,1967,positif
KB_JB838_1967-01-28_01-00032.txt,0.1347814207650274,0.21890710382513678,JB838,1967,positif
KB_JB838_1967-02-02_01-00005.txt,0.1178452088452088,0.3219123669123665,JB838,1967,positif
KB_JB838_1967-02-21_01-00005.txt,0.10398313253012043,0.23124096385542192,JB838,1967,positif
KB_JB838_1967-03-25_01-00012.txt,0.13563821585903088,0.32592511013215897,JB838,1967,positif
KB_JB838_1967-04-02_01-00005.txt,0.14539388322520852,0.26750154464009884,JB838,1967,positif
KB_JB838_1967-04-22_01-00005.txt,0.13558811881188118,0.2910891089108907,JB838,1967,positif
KB_JB838_1967-04-22_01-00011.txt,0.13512539184952985,0.23445141065830763,JB838,1967,positif
KB_JB838_1967-07-27_01-00009.txt,0.14745027881040895,0.28382434944237905,JB838,1967,positif
KB_JB838_1967-08-12_01-00008.txt,0.14342171189979122,0.3144154488517737,JB838,1967,positif
KB_JB838_1967-10-07_01-00005.txt,0.156357608695652,0.3021902173913041,JB838,1967,positif
KB_JB838_1967-11-22_01-00005.txt,0.09079647058823528,0.28651764705882343,JB838,1967,neutre
KB_JB838_1967-12-08_01-00005.txt,0.11533952505827492,0.333982736013985,JB838,1967,positif
KB_JB838_1968-01-18_01-00009.txt,0.11560054347826079,0.32868659420289786,JB838,1968,positif
KB_JB838_1968-02-01_01-00009.txt,0.08831983240223468,0.26225325884543715,JB838,1968,neutre
KB_JB838_1968-03-01_01-00008.txt,0.11378947368421057,0.27581578947368435,JB838,1968,positif
KB_JB838_1968-03-07_01-00008.txt,0.08033844339622645,0.281132075471698,JB838,1968,neutre
KB_JB838_1968-04-05_01-00028.txt,0.11844244604316535,0.33186450839328474,JB838,1968,positif
KB_JB838_1968-07-25_01-00020.txt,0.13051774193548374,0.29374193548387084,JB838,1968,positif
KB_JB838_1968-08-14_01-00007.txt,0.1375672468354429,0.3395253164556956,JB838,1968,positif
KB_JB838_1968-08-15_01-00022.txt,0.13132174887892373,0.2850112107623315,JB838,1968,positif
KB_JB838_1968-09-06_01-00009.txt,0.12733991683991686,0.2543191268191268,JB838,1968,positif
KB_JB838_1968-09-10_01-00007.txt,0.12206937799043055,0.25898325358851676,JB838,1968,positif
KB_JB838_1968-10-15_01-00007.txt,0.14310200364298714,0.268074681238615,JB838,1968,positif
KB_JB838_1968-10-22_01-00007.txt,0.13559176909266663,0.25212436127606674,JB838,1968,positif
KB_JB838_1968-11-16_01-00007.txt,0.12400673491379294,0.29668103448275834,JB838,1968,positif
KB_JB838_1968-12-14_01-00009.txt,0.17512882096069862,0.3624890829694321,JB838,1968,positif
KB_JB838_1968-12-21_01-00007.txt,0.1274252782193959,0.2756438791732903,JB838,1968,positif
KB_JB838_1969-03-05_01-00009.txt,0.01795,0.317,JB838,1969,neutre
KB_JB838_1969-03-15_01-00007.txt,0.1349321428571427,0.250142857142857,JB838,1969,positif
KB_JB838_1969-04-11_01-00007.txt,0.11336004098360661,0.3122065573770485,JB838,1969,positif
KB_JB838_1969-04-12_01-00027.txt,0.11946507352941177,0.30970588235294144,JB838,1969,positif
KB_JB838_1969-04-16_01-00008.txt,0.1429755043227667,0.29867435158501465,JB838,1969,positif
KB_JB838_1969-05-30_01-00007.txt,0.11192065904669257,0.27070038910505834,JB838,1969,positif
KB_JB838_1969-05-31_01-00007.txt,0.11028171641791033,0.22979477611940305,JB838,1969,positif
KB_JB838_1969-07-16_01-00008.txt,0.10131037414965999,0.3423129251700677,JB838,1969,positif
KB_JB838_1969-07-18_01-00013.txt,0.13723411016949155,0.25118644067796647,JB838,1969,positif
KB_JB838_1969-07-20_01-00011.txt,0.10997160356347435,0.23905345211581308,JB838,1969,positif
KB_JB838_1969-07-23_01-00008.txt,0.1640293296089387,0.3512849162011171,JB838,1969,positif
KB_JB838_1969-07-24_01-00013.txt,0.12637209302325583,0.2616511627906975,JB838,1969,positif
KB_JB838_1969-07-30_01-00008.txt,0.1460621980676329,0.37815217391304323,JB838,1969,positif
KB_JB838_1969-08-01_01-00010.txt,0.14258261494252866,0.49609195402298895,JB838,1969,positif
KB_JB838_1969-08-05_01-00008.txt,0.14747754998305657,0.3148805489664517,JB838,1969,positif
